,0
3035,Beim Abgang kommt eine leichte und seifig schmeckende Hopfennote hinzu .
3036,Von der Herbe her ist es harmlos .
3037,Sehr untypisch für ein Bier Pilsner Brauart .
3038,Hat mehr was von einem Lager .
3039,Insgesamt ein seichtes Bier zum Wegtrinken .
3040,Geschmacklich keine Offenbarung .
3041,Auch im Vergleich zu anderen Industriepilsenern vom Geschmack her eher unterdurchschnittlich .
3042,Dieses Bier biete ich selbst meinen Feinden nicht an
3043,An dem Bier kommt man ja fast nicht vorbei .
3044,Ich finde es ist ein gutes und gut zu trinkendes Bier .
3045,Man darf sicherlich keine Geschmacksexplosion erwarten aber Preis / Leistung stimmt hier .
3046,Irgendetwas wurde in der letzten Zeit/in den letzten Jahren nachhaltig am Rezept geändert .
3047,"Das Pils bekommt eine ( zu ) süße Note , die ich früher nur bei chinesischen oder indischen Bieren meinte erkennen zu können ."
3048,Insgesamt ist es mir zu mild .
3049,"Es fehlt völlig , die ein Pils prägende und von mir geschmacklich favorisierte bittere Note ."
3050,Ein sehr süßes und mildes Bier .
3051,"Es schmeckt nicht sonderlich erfrischend und lässt sich leider nicht wirklich gut trinken , da es sowohl nicht sonderlich spritzig schmeckt , als auch einen störenden muffigen Beigeschmack aufweißt ."
3052,"OK für zwischendurch , für den Genießer allerdings nicht sonderlich zu empfehlen ."
3053,"Der nächste Kandidat : das Krombacher Pils - ein "" Pflicht "" -Verkostung ."
3054,"Also , kurz und schmerzlos ."
3055,"Gebinde : 0,5 l Longneckflasche mit Relief in Braun ."
3056,"Optik : Klares goldgelbes Bier , ich muss zugeben , dass es einen schönen und stabilen weißen Schaum hat ."
3057,"Aroma : Im Gerucht fliegt schon eine gewisse Frische mit , welche von einem leichten Malzaroma begleitet wird ."
3058,Zusätzlich hat man noch ganz leichte würzig-grasige Noten vom Hopfen .
3059,Der Geschmack ist ehrlich gesagt zunächst recht oberflächlich .
3060,"Es ist nicht so , dass es nach nichts schmeckt aber die einzelnen Nuancen sind alle recht schwach ausgeprägt ."
3061,"Ein monotones Geschmackserlebnis , wobei es richtig schön spritzig wirkt und dann doch mit einer "" knackigen "" Hopfennote aufwarten kann ."
3062,"Das Wasser geht in Ordnung , das Malz sorgt im Hintergrund für süffige Momente , die aber nicht allzu ausgeprägt sind ."
3063,"Dann , ab der Mitte kommt eine kantige Würzigkeit durch , die alles andere als harmonisch schmeckt ."
3064,Am Ende bleibt ein leicht bitterer Eindruck .
3065,Mir ist es definitiv zu unspektakulär – doch viel lieber richtig herb mit Character als dieses recht undefinierbare Etwas .
3066,Alles in allem sind es absolut durchschnittliche 5 von 10. ( mindestens haltbar bis : 26. 03. 2018 ; E0605 )
3067,"Im Glas hat es eine goldgelbe Farbe und eine gemischtporige Schaumkrone , die schnell verschwindet ."
3068,Grasige Hopfennoten und ein bisschen Frucht kommen der Nase hoch .
3069,"Der Antrunk ist grasig und Hopfenbetont , der Körper viel zu bitter und dazu auch noch etwas wässrig ."
3070,Der Nachtrunk ist hopfig herb aber immer noch verwässert .
3071,Insgesamt nicht sehr süffig und etwas zu dünn .
3072,"Ich denke das Bier ist Geschmackssache , aber für mich persönlich kein gutes Pils , da gibt es bessere ."
3073,Ein gutes Durchschnittsbier .
3074,"Insgesamt ein runder Geschmack , aber etwas langweilig ."
3075,"Edel , aber gibt auch besseres !"
3076,Krombacher war lange Zeit so etwas wie mein Standardbier .
3077,"Ich habe wohl so einge Quadratmeter Regenwald gerettet . nachdem ich aber mit anderen Bieren herumexperimentiert habe , fällt es natürlich zurück ."
3078,Aber schmecken tut es mir immer noch : 7 Öffner .
3079,Das beste Bier im ganzen Sauerland ist einst das Iserlohner Pilsener aus dem Hause der damaligen Iserlohner Brauerei gewesen .
3080,Es ging herunter wie Öl und schmeckte einfach einmalig .
3081,Bis es dann mit der Brauerei finanziell bergab ging .
3082,Die Krombacher Brauerei übernahm dann später - zurecht - die inzwischen Iserlohner Privat-Brauerei .
3083,Weshalb zurecht ?
3084,Die beiden Pils-Sorten schmecken sehr sehr ähnlich vom Geschmack und ich hab bislang keine besseren Biere getrunken als Iserlohner & Krombacher .
3085,"Vorweg-Info : Diese und die folgenden beiden Bewertungen sind vom vorigen Dienstag , um den Zusammenhang zu verstehen ."
3086,Zum Bier : Krombacher - eine Perle der Natur !
3087,Natürlich gibt es echte und unechte Perlen .
3088,Von welcher Art wir hier sprechen ist wohl klar .
3089,"Fernsehbier , Industriebier oder Scheißbier , egal , ich musste mir jedenfalls heute zwei Flaschen nach der Arbeit reinprügeln ."
3090,"Das Beste daran ist , jetzt habe ich es endlich hinter mir mit der Bewertung ."
3091,Gleich gibt es richtiges Bier .
3092,Eines der langweiligsten Biere unserer Zeit .
3093,Kommt mir nicht mehr ins Haus
3094,"Ein super Pils , kann man zu jedem Anlass gut trinken ."
3095,Typisches Allerweltsbier .
3096,Farbe von fast reifem Weizen - Krone gemischtporig bis grob .
3097,"Nase schwach mit Karamalz , Hefe , Brot , bisschen Zitrone ."
3098,Geschmack wässrig mit etwas Zitroneschale - minimal bitterer Hopfen im Körper - ein Anflug von Popcorn .
3099,Fast sofort wieder weg .
3100,Lasches langweiliges Bier - als Mineralwasserersatz ....
3101,Das Etikett ist erfrischend klar .
3102,Die Blume ist kräftig und von normaler Konsistenz .
3103,Der Geruch ist leicht malzig .
3104,Der Geschmack ist für mich perfekt .
3105,Eine runde Hopfennote mit etwas Malz .
3106,"Etwas bitter im Abgang , aber noch lecker ."
3107,So muss ein Pils für mich schmecken .
3108,"Braune 0,5 l Longneck-Flasche mit Relief als Gebinde ."
3109,Weißes Etikett mit goldener Umrandung .
3110,"Öko-Test "" Sehr Gut "" Label am rückseitigem Etikett . 4,8 % Alkohol ."
3111,Hopfen und Hopfenextrakt bei den Zutaten .
3112,Schöne helle Schaumkrone .
3113,Klare goldgelbe Farbe .
3114,Hopfiger und getreidiger Geruch .
3115,Pilstypisch hopfigherber Antrunk .
3116,Ein schlanker Körper und leichte malzige Süße im Mittelteil .
3117,Würze und Hopfenherbe entwickeln sich zum Abgang hin .
3118,Ein bitterer Nachgeschmack verbleibt im Mund .
3119,Lässt sich eiskalt durchaus süffig trinken .
3120,"Ein durchaus süffiges Standard-Pils , das mir besser schmeckt als andere Standard-Pils wie z. B. Veltins , Warsteiner und Bitburger ."
3121,"In der Werbung hat das krombacher eine schöne Landschaft mit See und insel , geschmacklich ist es aber mittelmäßig , malzig , wenig würzig , kein dauerbier"
3122,"Ein gutes Image hat es schon , das Fernsehbier mit der Insel ."
3123,Leider kein großartiger Geschmack .
3124,Stark gehopft und dabei zu malzig kommt es daher .
3125,Etwas zu viel für meinen Geschmack .
3126,"Ein Pils sollte etwas Erfrischendes haben und gerade wenn es viel Hopfen hat , einen schlanken Körper mitbringen ."
3127,"Achja , hier : 5x Standard ( richtig ) vs. 2x Standart ( falsch ) ."
3128,Auch wenn ich selber oder besser noch selbst da nicht der Crack bin .
3129,Ist das Standartgetränk in unserer Ecke .
3130,Hab mich dran satt getrunken .
3131,"Wie viele Massenbiere ist es sehr eintonig , und wenn , dann nur aus der Flasche , alles Andere schmeckt wie ausgelutscht ."
3132,Geschacklich mittelmäßig nach Hopfen und Malz .
3133,"Wenn nichts anderes da ist , trink ich es auch ."
3134,"Es fällt aber auch leicht , mal zu verzichten ."
3135,"Massenprodukt , aber von den Mainstream Bieren ist es noch am trinkbarsten ."
3136,Das Krombacher hat es also 2015 endlich geschafft .
3137,Es hat das Oettinger als meistgetrunkenstes Bier abgelöst .
3138,"15 lange Jahre hat es gedauert und jetzt sind es immerhin 6 % aller Deutschen , die dem Werbedruck nicht mehr Stand halten und dieses Pilsken in sich hineinschütten ."
3139,"Das Bier selbst ist ein glattes Massenprodukt ( ach ) , das ich natürlich auch mal trinke ohne dass es mir bewusst ist , dass es ein glattes Massenbier ist , so glatt ist es ."
3140,Aua .
3141,Durchschnittliches Fernseh-Massen-Industriebier .
3142,"Im Test die 0,5 l LN Flasche mit dem bekannten , jedoch aus meiner Sicht recht schlichten und langweiligen Etikett ."
3143,"Im Glas ein goldenes Pils mit guter Schaumbildung , die Blume hält sich überschaubar lange ."
3144,"Es duftet nach Malz und Hopfen , nix schlimmes ."
3145,Der Geschmack ist für dies stets präsente Fernsehbier nur durchschnitt .
3146,Dies Bier ist auf die Masse getrimmt .
3147,"Hier passt vermeintlich alles : Flaschendesign , Bierfarbe , Bierduft , Biergeschmack ."
3148,OK .
3149,"Eh man zu den üblichen Rüpelbieren greift , wie 5,0 , Sterni , Ötti , Gutshaus u. a. , ist dieses Gebräu eine erträgliche Alternative ."
3150,"Für mich hier Berlin gibt es div . alternativen , vom Geschmack genauso wie vom Preis her ."
3151,Und ich bin gut zur Umwelt weil ich was für den Ökologischen Fußabdruck mache .
3152,"Ehe ich dies hier trinke , knall ich mir lieber ein Jubi oder Kindl rein- beide sind ehrlicher ."
3153,Trotzdem bedingt kastenwürdig .
3154,Standard-Industrie-Pils ...
3155,"Hinzu kommt , dass ( hier in der ländlichen Gegend ) die ganzen Bauern und Landwirte darauf bestehen , "" es sei das einzig wahre !! und beste Bier , man solle nur Krombacher trinken "" und mit großem Schmatzen und Erfrischungs-Stöhnen beim Trinken einen 30-minütigen Vortrag darüber halten ..."
3156,"Sorry , dem kann ich nichts abgewinnen"
3157,Krombacher ist ein sehr süffiges Pils für so ziemlich jeden Geschmack denke ich .
3158,Allerdings weder im positiven wie negativen Bereich durch Auffälligkeiten gekennzeichnet .
3159,Gutes Oberklasse Pils für den Durst zu ziemlich jeder Gelegenheit .
3160,Es ist wirklich gute Arbeit !
3161,Der Braumeister versteht sein Handwerk !!
3162,Für mich fast alles PERFEKT !!
3163,Muss man nicht zu viel schreiben ... muss man trinken und trinken und trinken ....
3164,"Ein Standard-Pilsener , nicht zu herb und nicht zu mild ."
3165,Die leidige Werbung mit irgendwelchen Naturschutzprojekten verführt mich jedoch nicht einen Kasten mehr zu kaufen .
3166,Bier kaufe ich auschließlich wegen des Geschmacks !
3167,Sehr lecker
3168,Ein leicht überdurchschnittliches Industrie-Pils .
3169,Schon immer .
3170,Läuft halt so durch .
3171,"Was hängen geblieben ist , ist eher die Musik von den Dire Straits und Simple Minds aus der Fernseh- und Radioreklame als ein besonderes Geschmacks Erlebnis ."
3172,"Sicher nicht das schlechteste Pils , aber ich mag herbere Tropfen mehr ."
3173,Das Krombacher Pils .
3174,Da leben wir im schönen Frankenland und was hat mein alter Schulkollege Dr. Franzi M. im Kühlschrank ?
3175,Ein Krombacher .
3176,"Wie toll es ist , wie gut es schmeckt ."
3177,"Na , lieber F. wie bei der Musik voll auf der Premium-Pilsener-Schiene der 80er und 90er hängen geblieben ."
3178,Dennoch habe ich das Industriebier notgedrungen trinken müssen .
3179,Allein schon um den Lobgesang erträglicher zu machen .
3180,Sogar 4. .. da hat sich die äußerst geschickt abgefilmte Werbeinsel schon in meinen Schädel gedreht .
3181,Wenngleich der schlimme Kater ausgeblieben ist .
3182,An diesem Tag haben wir im Confed-Cup gegen Brasilien 0 : 1 verloren .
3183,"Es wurde dort nicht besser , da gab es damals Budweiser ..."
3184,FIFA sei Dank .
3185,Fünf Öffner .
3186,"War das jetzt das "" Alkoholfreie "" ?"
3187,So könnte meine Gesamtbewertung heissen .
3188,"Farbe , wie ein Pils-goldgelb ."
3189,"Blume im Glas , wie ein Pils-stabil ."
3190,"Geruch , wie ein Pils-würzig ."
3191,"Geschmack , wie ein Pils-würzig herb ."
3192,Den Namen des Industriebieres ?
3193,Schon wieder vergessen .
3194,"Das Bier wird in einer 0 , 5-Liter-Longneck-Flasche mit Kronenverschluss verkauft ."
3195,Am Anfang steigt einem eine leichte Hopfennote in die Nase .
3196,Die Farbe ist Goldgelb und klar .
3197,Die Blume ist weiss feinporig .
3198,Im Geschmack ist eine Hopfennote und leichte würze zu entnehmen .
3199,Kohlesäure ist ausgewogen d. h. es perlt ein wenig im Mund .
3200,Für ein Massenbier trinkbar .
3201,Das Bier riecht erst mal sehr gut .
3202,"Die Blume steht anfangs recht gut , bricht aber nach kurzer Zeit ein ."
3203,Auch Blubberbläschen suche ich vergebens .
3204,Der Antrunk ist leicht bitter und würzig .
3205,Gut abgestimmt !
3206,Im Durchgang geht es mild weiter zur Sache .
3207,Fast zu mild ...
3208,Im Nachgeschmack kommt es dann wieder leicht bitter rüber .
3209,Für mich ein recht gutes Massenbier .
3210,"Test vom 25. 6. 2011 , Gebinde : Glasflasche"
3211,Hier bei uns ist Krombacher Pils eins der Meistgetrunkenen Biere .
3212,So bin ich auch quasi damit aufgewachsen .
3213,Das Etikett finde ich ansprechend .
3214,"Im Glas zeigt sich das Krombacher goldgelb mit feinporiger Krone , die mittellang hält ."
3215,Der Antrunk kommt mittelfrisch mit dezenter Malznote daher .
3216,Schon setzt die Hopfung ein .
3217,Und bleibt bis zum Ende erhalten jedoch für ein Pils immer dezent .
3218,Ein Bier für alle Gelegenheiten ohne Ecken und Kanten .
3219,Ein Massenbier eben .
3220,"Krombacher war mein erstes Bier auf der Terrasse mit meinem Vater zusammen , insofern hat es sich schon mal tief in mein Gemüt eingegraben , zumal es mir auch dermaßen gut schmeckte , dass es auch heute noch eines meiner traditionellen Standardbiere ist ."
3221,"Empfehlenswert für jeglichen Anlass , da die Umdrehungen stimmen und geschmacklich eine Genugtuung ist ."
3222,Krombacher ist für mich eine der stärksten Biermarken Deutschlands und das nicht ohne Grund .
3223,"Wer dieses Bier noch nicht getrunken hat , ist einfach selber Schuld und verpasst eine Glanzleistung deutscher Braukunst ."
3224,Für ein großes Fernsehbier noch recht trinkbar .
3225,Für ein Pils zu wenig Hopfen und etwas wässrig / dünner Körper .
3226,"Langweilig und merkwürdige "" metallische "" Anklänge sind zu schmecken ."
3227,Geht dennoch gut runter ....
3228,Das Krombacher Pils .
3229,Ein goldfarbenes Bier .
3230,Die Krone ist stattlich und feinporig .
3231,Es riecht einfach mildherb .
3232,Das Bier hat einen gerstigen Antrunk .
3233,Die leicht süßen Aromen brüten im Körper aus .
3234,"Mit einem Schuss Hopfen verabschiedet sich das schnelle , überwiegend mildgerstige Bier schon wieder ."
3235,"Aufgrund der hohen Süffigkeit angenehm trinkbar , bei kalten Temperaturen erfrischend ."
3236,Es muss einfach an mir selber liegen dass ich den Bieren der großen Brauereien nichts abgewinnen kann .
3237,Es ist mir zu Mainstream .
3238,"Fette , feinporige Blume ."
3239,Leicht muffiger Geruch .
3240,Schwach gehopft .
3241,Der Nachtrunk ist leicht getreidig aber auch ein wenig metallisch und irgendwie kratzt es im Hals .
3242,Muss man nicht unbedingt trinken .
3243,Flasche und Etikett würde ich im oberen Mittelfeld ansiedeln .
3244,Nichts Besonderes .
3245,Optisch typisches Pils mit goldgelber Färbung und langlebiger Krone .
3246,Die hier meist recht negativen Kommentare kann ich nicht teilen .
3247,"Für mich ist es eins der besten ( wenn nicht gar das beste ) Industrie-Pils , die ich bislang getrunken habe ."
3248,Erfrischend würzig und angenehm mild im Geschmack .
3249,Für mich top .
3250,Durchschnittspils .
3251,"Schmeckt wie fast jedes große Industriepils , Geruch etwas muffig und herb und metallisch ."
3252,"Geschmack auch herb , leicht säuerlich im Abgang und auch metallisch ."
3253,Ist nicht meins .
3254,LG
3255,Farbe : Zu Dunkel für ein Pils .
3256,"Duft : Florarer Duft , zopfige Noten ."
3257,"Gaumen : Sehr mild , zu schlanker Körper ."
3258,Nachtrunk : Nicht allzu lang .
3259,Die Hopfenbittere ist zu schwach für ein Pils .
3260,"Fazit : Was willst von einem Industriebier schon erwarten , Hauptsache an Rohstoffen gespart ."
3261,Dieses Bier wird von mir nur getrunken wenn keine Alternative vorhanden ist und ich zu verdursten drohe ;)
3262,Typisches Industriebier im oberen Mittelfeld .
3263,Ich habe es gestern in Berlin aus dem Fass getrunken .
3264,"Da hat es sich besser dargestellt , als bisher aus der Flasche ."
3265,"Longneckflasche , Industrie typisches "" premium "" Etikett ."
3266,"Das Bier ist hellgelb , stark perlend , Schaum grobporig langlebig ."
3267,Die Nase nimmt ein hopfiges bouquet wahr .
3268,Tatsächlich ist das Bier angenehm gehopft .
3269,Mehr muss es Garnicht sein .
3270,Die rezent ist gering gestaltet .
3271,"Trotzdem schmecke ich leichte Malznoten , die nicht verkehrt schmecken ."
3272,Im Abgang ist das Bier dünn und bitterhopfig .
3273,Ich schätze auf eine Mischung von Hopfen und extrakt .
3274,Insgesamt aber besser als analoge Industriebiere .
3275,6 Öffner 2. Verkostung zwei Jahre später .
3276,"Ich weiß nicht , wie viele Hektar Regenwald mittlerweile gerettet wurden ."
3277,Jedenfalls hat sich das Krombacher verändert .
3278,Es ähnelt jetzt stark dem Köstritzer mit einer strengen getreidigen Malznote und einem Bitterherben stumpf metallischen Abgang .
3279,"Schmeckt einfach nur abgekocht , charakterlos , eintönig , flach , stumpf und sogar etwas eklig bitter ."
